Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
1/31/2025 10:21,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,Institute for Community Living Inc. - HH Non - Medicaid CM,17,Adults,(212)385-3030,(212)385-3030,2581 Atlantic Ave,3rd Floor,Brooklyn,NY,11207,N,,,Kings,New York City,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.8991 40.67572)
1/31/2025 10:21,The Institute for Family Health,840099,The Institute for Family Health,45540,The Institute for Family Health,7745,Institute Center for Counseling at Westchester Square,6,Children Adolescents Adults,(212)633-0800,(718)239-1610,1420 Ferris Place,Suite 1,Bronx,NY,10461-3611,Y,,36,Bronx,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.84139 40.83926)
1/31/2025 10:21,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,Knickerbocker Veteran's Residence SP/SRO,25,Adults,(212)633-6900,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Access Sullivan SP/SRO,43,Adults,(845)692-4454,Not Available,,,,NY,,N,,,Sullivan,Hudson River,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Jewish Family Service of Western New York,15099,Jewish Family Service of Western New York,50830,Jewish Family Service of Western New York,6768,Jewish Family Services of Western New York SMH CMA,5,Adults,(716)883-1914,(716)883-1419,542 6th Street,,Niagara Falls,NY,14301,N,,,Niagara,Western New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-79.05559 43.09224)
1/31/2025 10:21,Recovery Associates of Upstate New York Inc.,131099,East House Corporation,50410,East House Corporation,6081,Community Support Team,5,Adults,(585)238-4800,(585)238-4800,259 Monroe Avenue,Suite 200,Rochester,NY,14607,N,,,Monroe,Western New York,Outreach,Support,General Support,POINT (-77.59901 43.1496)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Jewish Board of Family & Children's Services SMH CMA (AOT),149,Adults,(212)582-9100,(646)954-5349,1765 South Ave.,,Staten Island,NY,10314,N,,,Richmond,New York City,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-74.19268 40.60174)
1/31/2025 10:21,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Gateway Neighborhood Apartments -  ESSHI,16,Adults,(845)331-1261,Not Available,,,,NY,,N,,,Ulster,Hudson River,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Chautauqua Opportunities Inc.,617099,Chautauqua Opportunities Inc.,17410,Chautauqua Opportunities Inc.,8878,Mobile Crisis Outreach,450,,(716)366-3333x1237,(716)661-9430,402 Chandler St.,,Jamestown,NY,14701,N,,,Chautauqua,Western New York,Crisis  Intervention,Emergency/Crisis,Crisis,POINT (-79.22708 42.09884)
1/31/2025 10:21,AIDS Council of Northeastern New York,1741,AIDS Council of Northeastern New York,35440,AIDS Council of Northeastern New York,8738,Alliance For Positive Health- Schenectady SMH CMA,8,Adults,(518)434-4686,(518)434-4686,160 Fairview Avenue Ste 910,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Specialty Mental Health Care Management,Support,Care Coordination,
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ALBANY OUTREACH,140,Adults,(518)464-1511,(518)462-1094,761 Madison Ave,,Albany,NY,12208,N,,,Albany,Hudson River,Outreach,Support,General Support,POINT (-73.77916 42.65899)
1/31/2025 10:21,New Horizon Counseling Center Inc. The,308099,New Horizon Counseling Center Inc. The,15440,New Horizon Counseling Center Inc. The,7442,Howard Beach Clinic,7,Children Adolescents Adults,(718)845-2620,(718)738-6800,156-28 Cross Bay Boulevard,,Howard Beach,NY,11414-2749,Y,,36,Queens,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.84099 40.66334)
1/31/2025 10:21,Creedmoor Psychiatric Center,905099,Creedmoor Psychiatric Center,90050,Creedmoor Psychiatric Center,5,Creedmoor Oak House Community Residence,296,Adults,(718)464-7500,Not Available,,,,NY,,Y,,36,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Children's Care Team (MRSS),90,Children Adolescents,(845)692-4454,(845)517-0400,111 Bethune Blvd,,Spring Valley,NY,10977,N,,,Rockland,Hudson River,Crisis  Intervention,Emergency/Crisis,Crisis,POINT (-74.03833 41.11823)
1/31/2025 10:21,Warren-Washington Association for Mental Health Inc. d/b/a Ascend Mental Wellness,490099,Warren-Washington Association for Mental Heal,14040,Warren-Washington Association for Mental Heal,7035,Transition Management Services,6,Adults,(518)747-2284,(518)793-2352,230 Maple St.,,Glens Falls,NY,12801,N,,,Warren,Hudson River,Transition Management Services,Support,Care Coordination,POINT (-73.63214 43.312)
1/31/2025 10:21,Catholic Charities of Broome County - Diocese of Syracuse,563099,Catholic Charities of Broome County - Diocese,20530,Catholic Charities of Broome County - Diocese,7013,C&Y Mon-Medicaid Case Management,77,Children,(607)729-9166,(607)584-7800,86 Walnut Street,,Binghamton,NY,13905,N,,,Broome,Central New York,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-75.92313 42.10096)
1/31/2025 10:21,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,ICL - Highland Park Center,100,Children Adolescents Adults,(212)385-3030,(718)495-6700x4121,2581 Atlantic Avenue,,Brooklyn,NY,11207-2412,Y,,36,Kings,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.8991 40.67572)
1/31/2025 10:21,Mount Sinai Hospitals Group Inc.,287099,South Nassau Communities Hospital,81030,South Nassau Communities Hospital,6632,South Nassau Communities Hospital Counseling Center,101,Children Adolescents Adults,(516)632-3000,(516)377-5400,2277 Grand Avenue,1st Floor And Basement Level,Baldwin,NY,11510-3148,Y,,36,Nassau,Long Island,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.60979 40.65519)
1/31/2025 10:21,Schoharie County Community Mental Health Center,413099,Schoharie County Community Mental Health Ctr,70740,Schoharie County Community Mental Health Ctr,6885,Transition Manager,11,Adults,(518)295-8336,(518)295-8336,113 Park Place,County Annex Building,Schoharie,NY,12157,N,,,Schoharie,Hudson River,Transition Management Services,Support,Care Coordination,POINT (-74.31073 42.70236)
1/31/2025 10:21,Housing Options and Geriatric Association Resources Inc.,721099,Housing Options & Geriatric Assoc. Resources,29810,Housing Options & Geriatric Assoc. Resources,9231,HOGAR Supported Housing/Bronx-Comm.Svcs.,633,Adults,(718)742-7646,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Ontario Outreach,476,,(315)789-5501,(315)789-0550,611 W. Washington Street,,Geneva,NY,14456,N,,,Ontario,Western New York,Outreach,Support,General Support,POINT (-77.00724 42.85968)
1/31/2025 10:21,Citizen Advocates Inc. dba North Star Industries,97099,Citizen Advocates Inc. dba North Star Indust,40410,Citizen Advocates Inc. dba North Star Indust,7533,Citizen Advocates SMH CMA (AOT),73,Adults,(518)483-1251,(518)651-2278,125 Finney Blvd,,Malone,NY,12953,N,,,Franklin,Central New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-74.30192 44.84051)
1/31/2025 10:21,CAMBA Inc.,842099,CAMBA Inc.,31600,CAMBA Inc.,7747,CAMBA SMH CMA,21,Adults,(718)287-2600,(718)408-5755,2244 Church Avenue,,Brooklyn,NY,11226,N,,,Kings,New York City,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-73.95696 40.65048)
1/31/2025 10:21,Hamaspik of Kings County Inc.,577,Hamaspik of Kings County Inc.,27670,Hamaspik of Kings County Inc.,8456,Hamaspik of Kings County SMH CMA,13,Adults,(718)387-8400,(718)387-8400x180,4102 14th Ave,,Brooklyn,NY,11219,N,,,Richmond,New York City,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-73.9854 40.63805)
1/31/2025 10:21,Villa of Hope,412099,Villa of Hope,37220,Villa of Hope,7598,Villa of Hope- CFTSS Youth Peer Support and Training,51,Children Adolescents,(585)865-1550,(585)328-0834x581,1099 Jay Street Building J,,Rochester,NY,14611,N,,,Monroe,Western New York,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-77.65062 43.15837)
1/31/2025 10:21,Ohel Children's Home & Family Services Inc.,325099,Ohel Children's Home & Family Services Inc.,19210,Ohel Children's Home & Family Services Inc.,7637,Ohel Community Residence for Adults #2,431,Adults,(718)851-6300,Not Available,,,,NY,,Y,,36,Kings,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,WellLife Network Inc.,344099,WellLife Network Inc.,21920,WellLife Network Inc.,7401,WellLife - HH Non-Medicaid CM,37,Adults,(718)559-0516,(718)297-1718,209-03 Jamaica Avenue,,Jamaica,NY,11428,N,,,Queens,New York City,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.75118 40.71469)
1/31/2025 10:21,Rochester Regional Health,362099,Clifton Springs Hospital and Clinic,85490,Clifton Springs Hospital and Clinic,6377,Clifton Springs Hospital Clinic Treatment Program,100,Adults,(315)462-9561,(315)462-1050,2 Coulter Road,,Clifton Springs,NY,14432-1122,Y,,36,Ontario,Western New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-77.13648 42.95929)
1/31/2025 10:21,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,35,Elmira PC Steuben - HHCM,40,Adults,(607)737-4711,(607)664-1038,115 Liberty Street,Flicm,Bath,NY,14810,N,,,Steuben,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-77.31813 42.33589)
1/31/2025 10:21,Unity House of Cayuga County Inc.,533099,Unity House of Cayuga County Inc.,23570,Unity House of Cayuga County Inc.,6362,CORE Empowerment Services - Peer Supports,19,Adults,(315)253-6227,(607)272-1741,335-337 Elmira Road,,Ithaca,NY,14850,N,,,Tompkins,Western New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-76.5128 42.4255)
1/31/2025 10:21,Ohel Children's Home & Family Services Inc.,325099,Ohel Children's Home & Family Services Inc.,19210,Ohel Children's Home & Family Services Inc.,7637,Kadimah PROS,9,Adults,(718)851-6300,(718)686-3400,1268 E 14th Street,,Brooklyn,NY,11230-5241,Y,,36,Kings,New York City,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,POINT (-73.9611 40.61872)
1/31/2025 10:21,Concern for Independent Living Inc.,103099,Concern for Independent Living Inc.,16390,Concern for Independent Living Inc.,7609,Concern Supported Housing/Suffolk - Community Services,631,Adults,(631)758-0474,Not Available,,,,NY,,N,,,Suffolk,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Buffalo Beacon Corporation dba Beacon Center,1427,Buffalo Beacon Corporation dba Beacon Center,32812,Buffalo Beacon Corporation dba Beacon Center,8444,Beacon Center,1,Adults,(716)831-1937x115,(315)368-0154x137,210 South Main Street,,Herkimer,NY,13350-2375,Y,,36,Herkimer,Central New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-74.9852 43.02457)
1/31/2025 10:21,The Family Counseling Center of Fulton County Inc.,558099,The Family Counseling Center of Fulton County,15980,The Family Counseling Center of Fulton County,8549,Forensic Case Management Services,8,Adults,(518)725-4310,(518)725-4310,2712 State Highway 29,,Johnstown,NY,12095,N,,,Fulton,Central New York,Transition Management Services,Support,Care Coordination,POINT (-74.35085 43.01747)
1/31/2025 10:21,Resource Center for Independent Living,20400,Resource Center for Independent Living,20400,Resource Center for Independent Living,8488,Adult BH Pre-Vocational Services,15,Adults,(315)797-4642,(315)797-4642,131 Genesee St,,Utica,NY,13503,N,,,Oneida,Central New York,Adult BH HCBS Pre-Vocational Services,Support,Adult BH HCBS Services/CORE Services,POINT (-75.22912 43.10249)
1/31/2025 10:21,Orleans County Department of Mental Health,336099,Orleans County Department of Mental Health,70250,Orleans County Department of Mental Health,6943,Health Home  Care Management C&Y,21,Adolescents,(585)589-3260,(585)589-7066,1401 Route 31w,,Albion,NY,14411,N,,,Orleans,Western New York,Health Home Care Management,Support,Care Coordination,
1/31/2025 10:21,West Side Federation for Senior Housing,653099,West Side Federation for Senior Housing,18330,West Side Federation for Senior Housing,8079,WSFSSH Tres Puentes SP/SRO - ESSHI,5,Adults,(212)721-6032,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,St. Anne Institute,121,St. Anne Institute,14350,St. Anne Institute,6268,School Program without Clinic,6,Children Adolescents,(518)437-6500,(518)437-6501,160 N. Main Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,School Mental Health Program,Support,Education,POINT (-73.78295 42.67227)
1/31/2025 10:21,Westchester County Department of Community Mental Health,497099,Westchester County Department of Community MH,70270,Westchester County Department of Community MH,6829,Crisis Respite Beds,20,Children Adolescents,(914)995-5220,Not Available,,,,NY,,N,,,Westchester,Hudson River,Crisis/Respite Beds,Emergency/Crisis,Crisis,POINT (-73.75522 42.65155)
1/31/2025 10:21,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,3,Lakeside Clinic,682,Adults,(716)885-2261,(716)672-6117,355 Central Avenue,,Fredonia,NY,14063-1125,Y,,36,Chautauqua,Western New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-79.33394 42.45689)
1/31/2025 10:21,The New York and Presbyterian Hospital,693099,The New York and Presbyterian Hospital,81170,The New York and Presbyterian Hospital,9080,NYP/Columbia U Medical Center Pediatric Psychiatric Clinic,121,Children Adolescents Adults,(212)305-8000,(212)305-3093,97 Fort Washington Avenue,1st Floor,New York,NY,10032-4646,Y,,36,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.94382 40.83828)
1/31/2025 10:21,Hillside Children's Center,197099,Hillside Children's Center,10690,Hillside Children's Center,7484,Hillside SMH CMA - Central Onondaga,176,Adults,(585)256-7585,(315)703-8700,215 Wyoming Street,,Syracuse,NY,13024,N,,,Onondaga,Central New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-76.16013 43.04668)
1/31/2025 10:21,THRIVE Wellness and Recovery Inc.,711,THRIVE Wellness and Recovery Inc.,41270,THRIVE Wellness and Recovery Inc.,8182,Thrive MH Clinic,1,Children Adolescents Adults,(315)788-1530,(315)788-1530,611 West Main Street,,Watertown,NY,13601-1335,Y,,36,Jefferson,Central New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-75.91688 43.98351)
1/31/2025 10:21,HeartShare Human Services of New York Roman Catholic Diocese of Brooklyn,758,St. Vincent's Services Inc. dba HeartShare S,22300,St. Vincent's Services Inc. dba HeartShare S,6739,HeartShare St. Vincent's Services RICHMOND SMH CMA,9,Adults,(718)422-3700x2407,(718)797-7322,66 Boerum Place,,Brooklyn,NY,11201,N,,,Richmond,New York City,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-73.99039 40.68952)
1/31/2025 10:21,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Serving Youth and Children,78,Children Adolescents,(845)871-1000,(718)231-3400,750 Tilden St.,,Bronx,NY,10467,N,,,Bronx,New York City,CFTSS: Family Peer Support Services (FPSS),Support,General Support,POINT (-73.86276 40.87685)
1/31/2025 10:21,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Astor Coun Sv for Youth & Families Beacon Counseling Center,123,Children Adolescents Adults,(845)871-1000,(845)831-0440,223 Main Street,,Beacon,NY,12508-2770,Y,,36,Dutchess,Hudson River,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.97386 41.50697)
1/31/2025 10:21,Housing Options Made Easy Inc. dba Recovery Options Made Easy,471099,Housing Options Made Easy Inc. dba ROME,11140,Housing Options Made Easy Inc. dba ROME,8646,CFTSS PSR,34,Children Adolescents,(716)532-5508,(716)532-5508,75 Jamestown St,,Gowanda,NY,14070,N,,,Cattaraugus,Western New York,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-78.93658 42.46121)
1/31/2025 10:21,Rockland Hospital Guild Inc.,381099,Rockland Hospital Guild Inc.,14410,Rockland Hospital Guild Inc.,6359,Rockland Hospital Guild SH / C.L.U.E. III-Comm.Svcs.,630,Adults,(845)680-6226,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Catholic Charities Neighborhood Services Inc.,68099,Catholic Charities Neighborhood Services Inc,40490,Catholic Charities Neighborhood Services Inc,6487,Woodhaven Family Wellbeing Center,102,Children Adolescents Adults,(718)722-6000,(718)456-7001,78-15 Jamaica Avenue,,Woodhaven,NY,11421-1855,Y,,36,Queens,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.86368 40.6919)
1/31/2025 10:21,St. Lawrence County Community Services Board,399099,St. Lawrence County Community Services Board,70700,St. Lawrence County Community Services Board,6887,St. Lawrence County SMH CMA,18,Adults,(315)386-2048,(315)386-2167,80 Sh 310 Suite 1,,Canton,NY,13617,N,,,St. Lawrence,Central New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-75.1486 44.60162)
1/31/2025 10:21,NYS ARC Oneida-Lewis County Chapter,126,NYS ARC Oneida-Lewis County Chapter,40550,NYS ARC Oneida-Lewis County Chapter,6128,Ongoing Integrated Supported Employment,2,Adults,(315)272-1500,(315)377-4500,7688 Forrest Avenue,,Lowville,NY,13367,N,,,Lewis,Central New York,Ongoing Integrated Supported Employment Services,Support,Vocational,POINT (-75.48882 43.79247)
1/31/2025 10:21,Catholic Charities of the Roman Catholic Diocese of Syracuse Oswego,564099,Cath Char/RC Diocese Syracuse Inc. Oswego,12560,Cath Char/RC Diocese Syracuse Inc. Oswego,8034,Get Set,60,Children Adolescents Adults,(315)598-3980,(315)598-3980,808 W Broadway,,Fulton,NY,13069,N,,,Oswego,Central New York,Advocacy/Support Services,Support,Self-Help,POINT (-76.43613 43.31996)
1/31/2025 10:21,Catholic Charities of Broome County - Diocese of Syracuse,563099,Catholic Charities of Broome County - Diocese,20530,Catholic Charities of Broome County - Diocese,7013,Community Psychiatric Support and Treatment (CPST),62,Children,(607)729-9166,(607)729-9166,230-232 Main St.,,Binghamton,NY,13905,N,,,Broome,Central New York,CFTSS: Community Psychiatric Support and Treatment (CPST),Support,General Support,POINT (-75.93491 42.10626)
1/31/2025 10:21,University of Rochester Medical Center/Strong Memorial Hospital,441099,Univ of Roch Med Ctr/Strong Memorial Hospital,87080,Univ of Roch Med Ctr/Strong Memorial Hospital,6536,Crisis Housing,502,,(585)275-2100,Not Available,,,,NY,,N,,,Monroe,Western New York,Crisis/Respite Beds,Emergency/Crisis,Crisis,POINT (-73.75522 42.65155)
1/31/2025 10:21,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Parsons Child & Family Center Day Treatment Program,300,Children Adolescents,(518)426-2600,(518)426-2731,58 Academy Road,,Albany,NY,12208-3103,Y,,36,Albany,Hudson River,Day Treatment,Outpatient,Day Treatment,POINT (-73.78531 42.64984)
1/31/2025 10:21,Center for Alternative Sentencing & Employment Services Inc.,761099,Center for Alternative Sentencing & Employmen,43170,Center for Alternative Sentencing & Employmen,8908,Bronx OnTrack,21,Adolescents Adults,(212)553-6300,(646)604-3990,424 East 147th Street,,Bronx,NY,10455,N,,,New York,New York City,OnTrackNY Coordinated Specialty Care First Episode Psychosis Program,Support,General Support,POINT (-73.91717 40.81411)
1/31/2025 10:21,Citizen Advocates Inc. dba North Star Industries,97099,Citizen Advocates Inc. dba North Star Indust,40410,Citizen Advocates Inc. dba North Star Indust,7533,Watertown BHUC Children's Crisis Residence,81,Children Adolescents Adults,(518)483-1251,Not Available,,,,NY,,Y,,12,Jefferson,Central New York,Children's Crisis Residence,Emergency/Crisis,Crisis,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Non-Medicaid CC - Orange County,61,Adults,(518)464-1511,(845)615-9019,30 Matthews Street,Suite 204,Goshen,NY,10924-1984,N,,,Orange,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-74.33704 41.39815)
1/31/2025 10:21,Mental Health Association in Orange County,671099,Mental Health Association in Orange County,23890,Mental Health Association in Orange County,7202,MHA Orange County - HH NonMed CM,11,Adults,(845)342-2400,(845)342-2400,73 James P Kelly Way,,Middletown,NY,10940,N,,,Orange,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-74.43265 41.42405)
1/31/2025 10:21,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,SUS Supported Housing/Bronx - BX12 - Comm. Svcs,633,Adults,(212)633-6900,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,LO-DePaul Supported Housing/Wyoming Co.-Comm.Svcs.,631,Adults,(716)391-5400,Not Available,,,,NY,,N,,,Wyoming,Western New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Southern Tier Environments for Living Inc.,429099,Southern Tier Environments for Living Inc.,10510,Southern Tier Environments for Living Inc.,7341,STEL Route 60 Chautauqua ESSHI,642,Adults,(716)366-3200,Not Available,,,,NY,,N,,,Chautauqua,Western New York,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Nite Life,482,,(518)464-1511,(607)433-1714,9 River Street,,Oneonta,NY,13820,N,,,Otsego,Central New York,Psychosocial Club,Support,Self-Help,POINT (-75.06476 42.44859)
1/31/2025 10:21,Common Ground Management Corporation dba Breaking Ground Management,2005,Common Ground Mgmt Corp dba Breaking Ground,54040,Common Ground Mgmt Corp dba Breaking Ground,9075,Common Ground Safe Opt ST (Rockaways),1,Adults,(212)389-9300,(212)389-9300,505 8th Avenue,,New York,NY,10018,N,,,New York,New York City,Safe Options Support Team,Support,General Support,POINT (-73.99285 40.75302)
1/31/2025 10:21,Cattaraugus Rehabilitation Center Inc. dba Intandem,100099,Cattaraugus Rehab Center Inc. dba Intandem,15420,Cattaraugus Rehab Center Inc. dba Intandem,7924,Cattaraugus Rehab Center Inc. dba Intandem SMH CMA (AOT),53,Adults,(716)375-4747,(716)375-4747,1439 Buffalo Street,,Olean,NY,14760,N,,,Cattaraugus,Western New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-78.44792 42.08674)
1/31/2025 10:21,The Bridge Inc.,46099,The Bridge Inc.,18130,The Bridge Inc.,6142,The Bridge Bronx ACT II Program,19,Adults,(212)663-3000,(718)542-8082,560 Southern Boulevard,,Bronx,NY,10455-3715,Y,,36,Bronx,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.90312 40.81242)
1/31/2025 10:21,MHA in New York State Inc.,789099,MHA in New York State Inc.,11630,MHA in New York State Inc.,7345,Suicide Prevention,2,,(518)434-0439x215,(518)434-0439x215,194 Washington Avenue Suite 415,,Albany,NY,12210-2314,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.76287 42.65653)
1/31/2025 10:21,Onondaga Case Mgmnt Services Inc dba Circare,766099,Onondaga Case Mgmnt Services Inc dba Circare,12600,Onondaga Case Mgmnt Services Inc dba Circare,8044,HARP HCBS Intensive Supported Employment,36,Adults,(315)472-7363,(315)472-7363x212,620 Erie Boulevard West,Suite 302,Syracuse,NY,13204,N,,,Onondaga,Central New York,Adult BH HCBS Intensive Supported Employment (ISE),Support,Adult BH HCBS Services/CORE Services,POINT (-76.16442 43.04914)
1/31/2025 10:21,BronxCare Health System,48099,BronxCare Health System,85190,BronxCare Health System,6057,Implementation of Healthy Steps,10,Children Adolescents Adults,(718)466-6020,(718)960-1020,Bronxcare Health System/Pediatrics,1650 Selwyn Avenue,Bronx,NY,10457,N,,,Bronx,New York City,Advocacy/Support Services,Support,Self-Help,
1/31/2025 10:21,The League Treatment Center Inc.,234099,The League Treatment Center Inc.,28200,The League Treatment Center Inc.,6078,The League Center for Behavioral Health and Wellness,5,Children Adolescents Adults,(718)643-5300,(718)643-5300,2211 Church Avenue,,Brooklyn,NY,11218-3919,Y,,36,Kings,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.95824 40.65043)
1/31/2025 10:21,Family and Children's Association,708099,Family and Children's Association,30120,Family and Children's Association,9206,Family Center,15,Children Adolescents,(516)746-0350,(516)485-5976x2259,377 Oak St,5th Floor,Garden City,NY,11530,N,,,Nassau,Long Island,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.60887 40.72489)
1/31/2025 10:21,Aid to the Developmentally Disabled Inc.,3099,Aid to the Developmentally Disabled Inc.,20090,Aid to the Developmentally Disabled Inc.,7569,ADD Supported Housing - Reinvestment Capital - Comm. Svcs,630,Adults,(631)727-6220,Not Available,,,,NY,,N,,,Suffolk,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,NYS ARC Herkimer County Chapter Inc.,7,NYS ARC Herkimer County Chapter Inc.,40630,NYS ARC Herkimer County Chapter Inc.,6288,Assisted Competitive Employment,3,Adults,(315)574-7000,(315)574-7662,350 S. Washington St,,Herkimer,NY,13350,N,,,Herkimer,Central New York,Assisted Competitive Employment,Support,Vocational,POINT (-74.98149 43.02152)
1/31/2025 10:21,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,3,Mobile Integration Team,69,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213,N,,,Erie,Western New York,Mobile Integration Team,Support,General Support,POINT (-78.88252 42.92785)
